rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss
133.72447560869563,8,564,69,4963,71.92753623188406,29.74327584505081,0.12198234349489212,0.4245064854621887,0.003,97240,-232.0479736328125
134.87954685714283,8,576,70,5072,72.45714285714286,14.732305979728698,0.1425054371356964,-0.005464836955070496,0.003,99420,-232.99624633789062
134.34562032394362,8,582,71,5128,72.22535211267606,24.575337040424348,0.13644170761108398,-0.9631502628326416,0.003,100540,-233.24729919433594
134.90848152777778,8,593,72,5224,72.55555555555556,8.143983340263366,0.11475144326686859,0.3078336715698242,0.003,102460,-229.2842559814453
136.24112395890413,8,605,73,5332,73.04109589041096,31.247526574134827,0.09927301853895187,-1.0572788715362549,0.003,104620,-225.7563018798828
137.48304166216218,8,616,74,5437,73.47297297297297,14.340098387002945,0.07544834911823273,-2.088190793991089,0.003,106720,-222.39715576171875
136.62743144000004,8,621,75,5481,73.08,34.13243619203568,0.07191366702318192,-1.8850226402282715,0.003,107600,-220.68771362304688
137.72239489473688,8,633,76,5586,73.5,18.440602803230284,0.09195828437805176,0.6041907668113708,0.003,109700,-219.73512268066406
139.41194029870132,8,647,77,5711,74.16883116883118,7.825550377368927,0.11572183668613434,-0.273588627576828,0.003,112200,-219.2205810546875
141.02949691025646,8,660,78,5838,74.84615384615384,13.34819415807724,0.11807545274496078,-1.998969554901123,0.003,114740,-216.78640747070312
140.40539340506334,8,666,79,5889,74.54430379746836,8.208049315214158,0.09970847517251968,1.0315617322921753,0.003,115760,-215.34725952148438
141.698297675,8,678,80,6000,75.0,10.310566699504852,0.10065021365880966,-0.5759309530258179,0.003,117980,-212.2718505859375
141.59017674074073,8,686,81,6070,74.93827160493827,6.260866034030914,0.1096271201968193,1.4779800176620483,0.003,119380,-213.80184936523438
142.28704874390243,8,696,82,6161,75.13414634146342,7.52011421918869,0.10516291856765747,0.07378748059272766,0.003,121200,-211.40673828125
141.49771237349395,8,701,83,6208,74.79518072289157,20.024651682376863,0.1004953384399414,-0.8306106925010681,0.003,122140,-210.1187286376953
141.77112973809523,8,710,84,6288,74.85714285714286,22.021665382385255,0.10440067201852798,1.5554463863372803,0.003,123740,-205.77418518066406
141.98332739999998,8,720,85,6374,74.98823529411764,22.795961594581605,0.11884317547082901,0.368748277425766,0.003,125460,-204.2664794921875
141.28803830232556,8,725,86,6423,74.68604651162791,16.719377732276918,0.12182923406362534,-1.2726372480392456,0.003,126440,-202.44212341308594
142.6100384137931,8,739,87,6553,75.32183908045977,5.997622942924499,0.1318286955356598,-0.3861393332481384,0.003,129040,-202.51904296875
143.50627922727273,8,751,88,6659,75.67045454545455,17.050907444953918,0.10949680209159851,-0.4837115406990051,0.003,131160,-198.24032592773438
144.1546706741573,8,761,89,6754,75.88764044943821,26.700794982910157,0.12862154841423035,2.1066036224365234,0.003,133060,-195.57403564453125
144.67262521111113,8,773,90,6852,76.13333333333334,11.07944929599762,0.1651981621980667,0.49849945306777954,0.003,135020,-191.56204223632812
145.23620528571428,8,784,91,6953,76.4065934065934,9.405499827861785,0.15512079000473022,0.0177156925201416,0.003,137040,-187.3609161376953
145.7720174347826,8,795,92,7052,76.65217391304348,20.975590586662292,0.14136730134487152,-0.5527375340461731,0.003,139020,-186.94754028320312
146.82503921505375,8,808,93,7162,77.01075268817205,13.40669893026352,0.14247393608093262,-0.5368303656578064,0.003,141220,-183.29876708984375
147.58913658510636,8,820,94,7265,77.2872340425532,11.374360585212708,0.19020076096057892,-0.09719294309616089,0.003,143280,-180.3156280517578
148.42756606315788,8,832,95,7367,77.54736842105264,7.243686246871948,0.170523539185524,-0.2929985821247101,0.003,145320,-176.14028930664062
149.75471311458332,8,846,96,7490,78.02083333333333,6.4499032378196715,0.17530135810375214,-0.15084145963191986,0.003,147780,-174.108154296875
151.1647361958763,8,860,97,7617,78.52577319587628,13.151452994346618,0.2078929990530014,-0.4363366365432739,0.003,150320,-171.21652221679688
151.73851324489797,8,872,98,7712,78.6938775510204,9.046346974372863,0.16899563372135162,0.876248836517334,0.003,152220,-166.83726501464844
152.58496773737374,8,884,99,7815,78.93939393939394,10.685275006294251,0.16028648614883423,0.1523400992155075,0.003,154280,-161.3780517578125
153.6130724,8,896,100,7924,79.24,10.206387376785278,0.1874740719795227,0.45202043652534485,0.003,156460,-155.27694702148438
155.74246108,8,910,101,8033,80.13,11.106402254104614,0.22863022983074188,-0.09751997888088226,0.003,158640,-154.51600646972656
157.78296498,8,921,102,8138,80.92,7.369723546504974,0.20285291969776154,-0.245412677526474,0.003,160740,-153.34005737304688
160.14794568,8,934,103,8249,81.88,8.704368257522583,0.18435226380825043,0.219989612698555,0.003,162960,-143.9312744140625
162.71818452999997,8,947,104,8371,82.89,5.57930713891983,0.18437877297401428,-0.47975975275039673,0.003,165400,-147.1931915283203
164.21073716999996,8,956,105,8451,83.57,3.986896336078644,0.15387004613876343,-0.47512128949165344,0.003,167000,-143.51100158691406
166.70297155999998,8,969,106,8565,84.52,7.221744227409363,0.12417159974575043,-0.2514723837375641,0.003,169280,-140.30467224121094
169.39183396999994,8,984,107,8694,85.69,8.373347437381744,0.1319379210472107,0.5518771409988403,0.003,171860,-137.9891357421875
171.82733948999999,8,999,108,8831,86.73,5.431606411933899,0.12944413721561432,-0.7000089883804321,0.003,174600,-141.2715606689453
174.36727479999993,8,1012,109,8952,87.48,6.131553196907044,0.13306714594364166,-0.4968327283859253,0.003,177020,-141.9208984375
174.90227564,8,1021,110,9032,87.63,6.738142895698547,0.14070582389831543,0.7615060210227966,0.003,178620,-142.11175537109375
175.25456261999997,8,1031,111,9122,87.56,8.036583757400512,0.1740902066230774,-0.3996749520301819,0.003,180420,-145.3656005859375
175.29488814,8,1042,112,9215,87.59,8.504172611236573,0.18858565390110016,0.8200955390930176,0.003,182280,-151.03298950195312
174.76523497,8,1047,113,9260,87.4,9.493453693389892,0.2064877152442932,0.06954267621040344,0.003,183180,-153.56451416015625
174.25108166,8,1052,114,9306,87.22,10.13554322719574,0.20811550319194794,0.29423394799232483,0.003,184100,-151.38394165039062
174.09223758999997,8,1061,115,9380,87.18,7.223554372787476,0.2025531828403473,0.33297327160835266,0.003,185580,-157.56686401367188
175.20128699999998,8,1073,116,9487,87.71,7.4353718757629395,0.1867881566286087,-0.24266637861728668,0.003,187720,-154.16079711914062
176.59984003999998,8,1085,117,9596,88.29,5.845126938819885,0.17648530006408691,-0.12885664403438568,0.003,189900,-149.92776489257812
177.69303835,8,1097,118,9701,88.81,4.751852250099182,0.17363287508487701,0.8579280376434326,0.003,192000,-146.4147491455078
178.94348145,8,1110,119,9812,89.38,4.543838083744049,0.17276053130626678,-0.5412930250167847,0.003,194220,-140.47653198242188
180.34696094999998,8,1123,120,9930,90.04,4.652214694023132,0.14999417960643768,0.5009994506835938,0.003,196580,-130.59117126464844
180.53820645000005,8,1130,121,9992,90.23,4.6550265669822695,0.15780620276927948,-0.10826050490140915,0.003,197820,-129.83853149414062
182.52732687000002,8,1148,122,10160,91.38,2.9918866991996764,0.13521714508533478,-0.5849723815917969,0.003,201180,-119.94938659667969
184.23608883,8,1163,123,10285,92.2,2.6368750870227813,0.11377491056919098,-0.30385202169418335,0.003,203680,-118.8990478515625
190.7643642,8,1224,124,10836,97.4,3.273574835062027,0.09461376070976257,1.5792198181152344,0.003,214700,-131.64300537109375
193.01314453999996,8,1236,125,10948,98.22,3.137831723690033,0.11308934539556503,0.7691724300384521,0.003,216940,-135.3936767578125
194.73742670999997,8,1249,126,11058,98.74,2.786084944009781,0.11394501477479935,0.16430002450942993,0.003,219140,-137.210205078125
197.04830305999997,8,1263,127,11173,99.59,3.2819294333457947,0.11405890434980392,-0.7856001853942871,0.003,221440,-141.3154754638672
197.19735233,8,1275,128,11282,99.54,4.873511266708374,0.11806058883666992,-1.0088520050048828,0.003,223620,-140.55259704589844
198.55657431,8,1289,129,11401,99.99,3.2318655014038087,0.13156311213970184,0.460318386554718,0.003,226000,-142.05459594726562
199.98415687999997,8,1303,130,11518,100.46,5.662619125843048,0.1290113478899002,0.6535227298736572,0.003,228340,-140.432373046875
200.48759991,8,1315,131,11622,100.68,3.5202829480171203,0.11350387334823608,-0.8027243614196777,0.003,230420,-141.0601348876953
201.37618409999996,8,1327,132,11730,100.98,2.9877775847911834,0.09853394329547882,-0.7294728755950928,0.003,232580,-138.72422790527344
201.67976747999998,8,1340,133,11836,100.87,2.8068975031375887,0.09261459857225418,-0.19166672229766846,0.003,234700,-140.57901000976562
201.811166,8,1352,134,11945,100.87,2.6486412525177,0.09441132098436356,1.5725908279418945,0.003,236880,-137.72525024414062
202.25484368999994,8,1362,135,12026,101.01,4.303414249420166,0.11587981879711151,0.4774695634841919,0.003,238500,-139.928955078125
202.08871389999996,8,1372,136,12113,100.7,3.0780701279640197,0.11400928348302841,0.899169385433197,0.003,240240,-139.14968872070312
203.39620988999997,8,1384,137,12220,101.19,3.684660625457764,0.11119156330823898,0.8899979591369629,0.003,242380,-137.1328582763672
204.35797806,8,1398,138,12339,101.48,4.222159540653228,0.1161903589963913,-0.3223431706428528,0.003,244760,-129.81956481933594
204.55776778,8,1410,139,12447,101.5,3.4326030373573304,0.11165611445903778,0.30035051703453064,0.003,246920,-130.8560028076172
204.88526678000002,8,1422,140,12557,101.64,3.1830057978630064,0.11575086414813995,0.05835603177547455,0.003,249120,-124.9608383178711
206.75987282999998,8,1438,141,12696,102.49,3.2525925815105436,0.1059674397110939,-1.0916001796722412,0.003,251900,-123.75013732910156
206.91730102000002,8,1450,142,12802,102.52,2.713729453086853,0.10092441737651825,-0.5626517534255981,0.003,254020,-122.0738296508789
208.65925213,8,1464,143,12924,103.37,2.4913995623588563,0.10038796067237854,-0.6459258794784546,0.003,256460,-123.14549255371094
209.59568369000004,8,1477,144,13039,103.7,2.034430664777756,0.08876725286245346,-0.6877763271331787,0.003,258760,-117.7447509765625
210.23684752,8,1492,145,13167,103.91,2.494593596458435,0.07319336384534836,1.3762768507003784,0.003,261320,-114.27373504638672
210.01936308,8,1503,146,13262,103.74,2.6244176387786866,0.0919484868645668,0.9135300517082214,0.003,263220,-117.92378234863281
209.49446858999997,8,1516,147,13376,103.61,3.4227403104305267,0.09869109094142914,0.20525860786437988,0.003,265500,-115.81775665283203
207.27622556999995,8,1521,148,13418,102.77,2.7007996678352355,0.10307765752077103,-0.38742733001708984,0.003,266340,-115.44239807128906
207.58487226999998,8,1534,149,13531,102.78,3.062392395734787,0.12388334423303604,-0.689863383769989,0.003,268600,-119.0882568359375
206.2019717,8,1541,150,13588,102.17,2.688660740852356,0.12277807295322418,0.8483438491821289,0.003,269740,-120.87850952148438
206.94716509999998,8,1554,151,13707,102.32,2.564958024024963,0.12871047854423523,-0.22367161512374878,0.003,272120,-122.80702209472656
207.53452947000002,8,1567,152,13823,102.37,2.64050754904747,0.1376115083694458,-0.3250216543674469,0.003,274440,-120.53416442871094
208.9696544,8,1580,153,13942,102.79,2.022539907693863,0.11740627884864807,-0.9282429218292236,0.003,276820,-120.56350708007812
209.66212766,8,1594,154,14065,102.96,2.9179352164268493,0.10516517609357834,-0.2885555028915405,0.003,279280,-120.8829116821289
211.08627246000003,8,1609,155,14201,103.46,1.990115040540695,0.09680759161710739,-0.008368432521820068,0.003,282000,-125.23541259765625
211.48896069000006,8,1621,156,14316,103.42,3.0938834965229036,0.08151344209909439,-0.33969515562057495,0.003,284300,-123.6432876586914
212.32987685000003,8,1633,157,14429,103.62,2.232193386554718,0.07657133787870407,0.15605390071868896,0.003,286560,-126.22023010253906
212.76561989,8,1646,158,14547,103.74,2.9147907495498657,0.08283952623605728,-0.3567960262298584,0.003,288920,-126.05213165283203
214.70132957,8,1658,159,14659,104.49,2.2794211149215697,0.08638761937618256,0.3410780429840088,0.003,291160,-129.63134765625
214.99667525,8,1671,160,14771,104.57,2.288473093509674,0.08727394789457321,0.1509357988834381,0.003,293400,-124.31059265136719
215.38057084000005,8,1683,161,14884,104.63,2.3361558616161346,0.0901590958237648,-0.11840766668319702,0.003,295660,-128.82203674316406
215.97062778000003,8,1696,162,14998,104.76,3.14510925412178,0.10654275119304657,0.08658778667449951,0.003,297940,-129.6837615966797
216.31713230000005,8,1708,163,15106,104.85,3.397022771835327,0.1181688904762268,0.2026420682668686,0.003,300100,-125.6063461303711
216.86708760000005,8,1719,164,15203,104.87,2.9859392762184145,0.1167353019118309,0.5861002802848816,0.003,302040,-118.24998474121094
219.05188216000002,8,1731,165,15311,105.64,2.6508848547935484,0.1277780830860138,0.4649434983730316,0.003,304200,-118.81448364257812
221.44732577,8,1745,166,15432,106.57,2.0827246487140654,0.13107800483703613,-0.24402488768100739,0.003,306620,-118.67295837402344
222.83191819,8,1756,167,15530,107.01,2.256097114086151,0.10976626724004745,0.1256214827299118,0.003,308580,-119.6865234375
225.10448322999997,8,1771,168,15656,107.89,2.670012962818146,0.10074569284915924,-0.15517102181911469,0.003,311100,-118.63591003417969
226.21645243999998,8,1785,169,15775,108.12,1.8393689453601838,0.08928030729293823,0.5194183588027954,0.003,313480,-118.16625213623047
226.83197209999997,8,1798,170,15886,108.14,1.8839304566383361,0.10125122964382172,0.07043731212615967,0.003,315700,-122.0082015991211
228.13984617000003,8,1809,171,15983,108.55,1.8610375702381134,0.0980040654540062,0.614215612411499,0.003,317640,-117.48068237304688
228.80775892000003,8,1820,172,16084,108.6,2.0250724494457244,0.09013339132070541,-0.37181273102760315,0.003,319660,-120.24021911621094
229.03744305,8,1833,173,16193,108.61,2.0869071781635284,0.0964377373456955,-0.22409561276435852,0.003,321840,-114.33283996582031
229.48359621,8,1846,174,16307,108.7,1.5579360544681549,0.0996905118227005,-0.8533814549446106,0.003,324120,-115.95521545410156
231.78157747,8,1859,175,16426,109.45,2.733479779958725,0.09440647810697556,-0.3793300986289978,0.003,326500,-111.83714294433594
232.49716557,8,1872,176,16543,109.57,1.9181281208992005,0.09444934129714966,0.16803249716758728,0.003,328840,-117.36157989501953
232.74759564000004,8,1886,177,16661,109.5,1.7153314471244812,0.10105253010988235,-0.6143708825111389,0.003,331200,-113.84063720703125
233.07885482,8,1900,178,16778,109.4,1.7246618151664734,0.10774296522140503,-0.03159141540527344,0.003,333540,-115.16033935546875
234.62082123,8,1911,179,16881,109.92,2.0631694436073302,0.10683158040046692,-0.04760882258415222,0.003,335600,-117.2171630859375
234.83440879000003,8,1923,180,16987,109.87,2.0859730303287507,0.10163135826587677,-0.4938587248325348,0.003,337720,-118.76416015625
236.51330421999998,8,1937,181,17104,110.34,2.8580545783042908,0.116011843085289,-0.1847124844789505,0.003,340060,-123.00889587402344
237.49791879999998,8,1951,182,17223,110.62,2.5120366632938387,0.1177113726735115,0.5414613485336304,0.003,342440,-127.16371154785156
239.46216465999996,8,1963,183,17331,111.23,2.180314064025879,0.12601350247859955,-0.13590365648269653,0.003,344600,-122.42333984375
240.86391124,8,1977,184,17447,111.59,1.6480302274227143,0.1169528141617775,0.1926702857017517,0.003,346920,-122.28172302246094
242.17456294,8,1991,185,17566,111.92,2.4326448321342466,0.10928411781787872,0.3515446186065674,0.003,349300,-119.57684326171875
244.65169650999997,8,2006,186,17703,112.8,3.101682984828949,0.11051449179649353,0.24458390474319458,0.003,352040,-123.1447982788086
244.81236163999998,8,2020,187,17815,112.62,2.381212329864502,0.1306036412715912,0.53200364112854,0.003,354280,-123.41246032714844
245.70113934999998,8,2034,188,17937,112.78,3.0504602551460267,0.13369490206241608,-0.1765659898519516,0.003,356720,-126.76546478271484
246.64593765,8,2047,189,18051,112.97,3.000438857078552,0.13449619710445404,0.0071694254875183105,0.003,359000,-131.10787963867188
246.13357141999998,8,2055,190,18122,112.7,2.6055633783340455,0.1252773255109787,0.3597448170185089,0.003,360420,-130.93869018554688
244.61506668,8,2058,191,18153,112.0,2.893489307165146,0.12553109228610992,-0.740302324295044,0.003,361040,-131.67315673828125
245.87601798,8,2072,192,18276,112.24,6.237521922588348,0.13716720044612885,0.15427309274673462,0.003,363500,-133.20382690429688
245.92656598000002,8,2084,193,18378,112.16,3.2404582858085633,0.16103293001651764,0.7731426954269409,0.003,365540,-132.8775634765625
246.82748075,8,2097,194,18494,112.29,3.8331857919692993,0.15932545065879822,-0.6513278484344482,0.003,367860,-134.7292022705078
247.78711245000002,8,2111,195,18614,112.47,3.8019495606422424,0.1396886706352234,-0.6185588836669922,0.003,370260,-132.54071044921875
245.6798647,8,2116,196,18656,111.66,2.697818922996521,0.13489241898059845,-0.2934303283691406,0.003,371100,-126.35382080078125
246.33158672999997,8,2131,197,18784,111.67,3.183229053020477,0.12401331216096878,0.7311522960662842,0.003,373660,-124.53778839111328
247.64386996999994,8,2146,198,18911,111.99,2.170608419179916,0.11414013057947159,-0.705797553062439,0.003,376200,-129.7318115234375
248.30883497999992,8,2160,199,19027,112.12,2.18647677898407,0.11225797981023788,-0.4179931879043579,0.003,378520,-123.19314575195312
248.83472385999997,8,2173,200,19145,112.21,2.0884758830070496,0.11074188351631165,0.6575714945793152,0.003,380880,-121.78543090820312
249.59153567999994,8,2187,201,19267,112.34,2.2355140805244447,0.10428398102521896,-0.027610063552856445,0.003,383320,-124.71686553955078
250.13768051,8,2201,202,19386,112.48,1.8619674742221832,0.11534033715724945,-0.8218507170677185,0.003,385700,-125.80281829833984
248.68281511999993,8,2208,203,19443,111.94,6.7116595804691315,0.11811991035938263,0.4509391784667969,0.003,386840,-120.50701904296875
248.08640334999996,8,2219,204,19534,111.63,2.0842077493667603,0.11269301176071167,-0.023245681077241898,0.003,388660,-125.56884765625
249.66663428,8,2233,205,19658,112.07,1.9508650839328765,0.10855953395366669,-0.5358303189277649,0.003,391140,-126.29356384277344
250.23284550000005,8,2247,206,19780,112.15,2.951367753744125,0.10285695642232895,-0.17205949127674103,0.003,393580,-126.73229217529297
250.50824251000003,8,2261,207,19902,112.08,1.840550720691681,0.10775279998779297,-0.6624711751937866,0.003,396020,-127.30787658691406
251.028414,8,2274,208,20022,111.91,5.436876052618027,0.10229028016328812,-0.24139709770679474,0.003,398420,-127.15829467773438
250.61810281999996,8,2285,209,20121,111.69,2.332625812292099,0.09882907569408417,0.6478909850120544,0.003,400400,-129.90652465820312
252.21151369,8,2298,210,20242,112.1,2.2511423230171204,0.11220047622919083,-0.852178692817688,0.003,402820,-125.11260223388672
253.62070485000004,8,2312,211,20367,112.45,2.1973192155361176,0.1329634040594101,-0.17184597253799438,0.003,405320,-131.01580810546875
255.05847447,8,2326,212,20493,112.78,2.1937404215335845,0.12842319905757904,-0.7498525381088257,0.003,407840,-129.86996459960938
258.13603165000006,8,2341,213,20629,113.69,1.6057009398937225,0.11333350837230682,-0.3907727599143982,0.003,410560,-134.1612091064453
261.42069411,8,2358,214,20772,114.66,2.1517232060432434,0.12109702825546265,-0.19176729023456573,0.003,413420,-129.51516723632812
263.5969186,8,2372,215,20901,115.21,2.0183027505874636,0.11495272815227509,0.8146363496780396,0.003,416000,-130.24325561523438
