23.0000 29.0000
20.0000 21.0000
26.0000 30.0000
21.0000 20.0000
24.0000 24.0000
33.0000 25.0000
27.0000 21.0000
21.0000 28.0000
28.0000 23.0000
19.0000 32.0000
