rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate
220.3270692758621,978,155.86206896551724,9040,9,58,178780,-116.86280822753906,4.302935600280762,0.07081446796655655,0.6482478976249695,0.03
226.45477552542374,1017,159.42372881355934,9406,9,59,186100,-122.41377258300781,3.1499367415905,0.06202731281518936,-1.1067101955413818,0.03
230.7460775,1049,161.78333333333333,9707,9,60,192120,-121.17282104492188,3.5221157550811766,0.06826306134462357,-1.0456604957580566,0.03
235.15690822950822,1080,163.98360655737704,10003,9,61,198040,-119.45409393310547,4.554438579082489,0.05778593569993973,0.24166294932365417,0.03
238.1140193870968,1107,165.40322580645162,10255,9,62,203080,-123.39805603027344,4.705441427230835,0.0576278381049633,-1.7546038627624512,0.03
239.5882758730159,1125,165.5079365079365,10427,9,63,206520,-123.82810974121094,5.525874662399292,0.06661604344844818,0.5724197626113892,0.03
242.484352484375,1146,165.984375,10623,9,64,210440,-123.54231262207031,5.472166347503662,0.08049038797616959,0.3790332078933716,0.03
243.9743038,1167,166.3846153846154,10815,9,65,214280,-119.51094055175781,6.609234237670899,0.09396209567785263,-2.180342674255371,0.03
246.28653287878788,1190,167.04545454545453,11025,9,66,218480,-119.37628173828125,6.35781238079071,0.0950729250907898,0.4734894335269928,0.03
249.2375633880597,1220,168.5820895522388,11295,9,67,223880,-123.09847259521484,5.909603309631348,0.08960764855146408,-1.3433336019515991,0.03
253.7887614264706,1257,171.14705882352942,11638,9,68,230740,-115.37165832519531,4.64931355714798,0.057787440717220306,1.569563865661621,0.03
258.826171057971,1296,173.85507246376812,11996,9,69,237900,-128.5318603515625,4.010751140117645,0.06009376794099808,2.566926956176758,0.03
263.2257957285714,1326,175.4142857142857,12279,9,70,243560,-123.69023132324219,4.087413811683655,0.06346460431814194,1.9457577466964722,0.03
266.2525606197183,1350,176.11267605633802,12504,9,71,248060,-124.45779418945312,4.27549684047699,0.05621730163693428,0.080694779753685,0.03
270.0475059722222,1377,177.08333333333334,12750,9,72,252980,-125.4297103881836,4.99313884973526,0.06344879418611526,0.394761323928833,0.03
273.78705361643836,1406,178.32876712328766,13018,9,73,258340,-129.2628631591797,4.497690010070801,0.05489834025502205,0.29525062441825867,0.03
276.58567248648643,1432,179.1891891891892,13260,9,74,263180,-124.99925994873047,4.202679324150085,0.05703539401292801,-2.974466323852539,0.03
294.69850418666664,1539,190.13333333333333,14260,9,75,283180,-125.0501937866211,5.250383138656616,0.07362182438373566,-2.2953758239746094,0.03
301.32957103947365,1589,193.78947368421052,14728,9,76,292540,-129.81292724609375,5.9143874168396,0.06150934845209122,0.96244877576828,0.03
303.4002711688312,1613,194.23376623376623,14956,9,77,297100,-129.85284423828125,5.893094050884247,0.07525705546140671,-0.26790499687194824,0.03
320.10348832051284,1722,204.56410256410257,15956,9,78,317100,-126.874267578125,6.034617900848389,0.08142125606536865,-3.572545289993286,0.03
328.1552511518987,1796,210.62025316455697,16639,9,79,330760,-130.19912719726562,7.3511871814727785,0.05832042545080185,-2.2416815757751465,0.03
329.1914081375,1818,210.475,16838,9,80,334740,-125.44988250732422,7.829313659667969,0.06164150312542915,0.7407174110412598,0.03
