rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates
127.06923331818187,44,471,4310,9,97.95454545454545,12.752273511886596,0.24514399468898773,0.19117027521133423,-177.82876586914062,0.03,84180
129.7844975333334,45,485,4437,9,98.6,13.346111917495728,1.7164241075515747,0.19035500288009644,-178.05308532714844,0.03,86720
130.77033854347832,46,495,4524,9,98.34782608695652,21.023039674758913,0.06781798601150513,0.18340736627578735,-173.27468872070312,0.03,88460
131.66275308510643,47,506,4624,9,98.38297872340425,14.605263900756835,1.7901289463043213,0.1429392546415329,-171.94784545898438,0.03,90460
135.23213441666667,48,522,4763,9,99.22916666666667,12.470378208160401,0.6865606307983398,0.17769712209701538,-173.76840209960938,0.03,93240
137.5066296122449,49,539,4920,9,100.40816326530613,12.980765843391419,0.15847986936569214,0.1419229656457901,-174.69659423828125,0.03,96380
139.48195638,50,553,5043,9,100.86,12.35951018333435,0.06514322757720947,0.13521507382392883,-170.7822265625,0.03,98840
144.0684039607843,51,575,5245,9,102.84313725490196,9.308315920829774,-0.6659603118896484,0.1436363011598587,-172.58493041992188,0.03,102880
147.5875453653846,52,595,5419,9,104.21153846153847,9.661183094978332,-2.433964729309082,0.16103754937648773,-174.04248046875,0.03,106360
152.00100701886794,53,617,5619,9,106.01886792452831,12.29804015159607,-0.19728979468345642,0.14424078166484833,-171.10104370117188,0.03,110360
155.85836735185185,54,638,5816,9,107.70370370370371,14.832620000839233,-1.471329927444458,0.2038174420595169,-162.994384765625,0.03,114300
160.33832400000003,55,669,6105,9,111.0,11.11025767326355,-0.33151090145111084,0.15236562490463257,-169.2044677734375,0.03,120080
158.5564904642857,56,692,6318,9,112.82142857142857,12.696055173873901,0.2537938356399536,0.17041589319705963,-162.71580505371094,0.03,124340
162.70135359649123,57,720,6577,9,115.3859649122807,11.41257929801941,0.42572927474975586,0.15446443855762482,-170.8358154296875,0.03,129520
166.10202401724138,58,742,6787,9,117.01724137931035,12.212469148635865,-0.33690351247787476,0.14671945571899414,-163.2217559814453,0.03,133720
169.27376086440677,59,763,6977,9,118.2542372881356,11.806174373626709,0.7097145318984985,0.12101786583662033,-165.91583251953125,0.03,137520
173.51877226666664,60,785,7179,9,119.65,10.180638241767884,0.08925748616456985,0.13537882268428802,-167.42636108398438,0.03,141560
176.30611840983607,61,806,7374,9,120.88524590163935,9.73670072555542,-0.098177969455719,0.09788937866687775,-166.52044677734375,0.03,145460
179.61347829032258,62,834,7634,9,123.12903225806451,9.207053589820863,-0.7902454137802124,0.12335333228111267,-160.61138916015625,0.03,150660
181.91610447619047,63,852,7803,9,123.85714285714286,10.189467525482177,-1.9084731340408325,0.1378621906042099,-152.87176513671875,0.03,154040
184.85857529687502,64,874,8001,9,125.015625,8.15809895992279,-0.2930915355682373,0.11120513826608658,-160.71951293945312,0.03,158000
188.40965106153848,65,899,8226,9,126.55384615384615,7.651975345611572,0.5322844982147217,0.09792780131101608,-161.65850830078125,0.03,162500
190.99122959090911,66,920,8426,9,127.66666666666667,8.676859021186829,0.8982873558998108,0.07617083191871643,-162.60098266601562,0.03,166500
193.5645664029851,67,943,8625,9,128.73134328358208,7.391238737106323,4.165980339050293,0.07096588611602783,-159.4227294921875,0.03,170480
195.30802488235295,68,963,8814,9,129.61764705882354,8.645653295516968,1.1369969844818115,0.08109499514102936,-163.06561279296875,0.03,174260
199.54850107246378,69,995,9106,9,131.97101449275362,8.327165174484254,-0.9716781377792358,0.09888679534196854,-152.176513671875,0.03,180100
202.93588162857142,70,1022,9352,9,133.6,9.737486624717713,0.3096707761287689,0.10346489399671555,-156.354248046875,0.03,185020
204.37315476056338,71,1039,9516,9,134.0281690140845,10.062413597106934,2.846958637237549,0.09009411931037903,-151.12277221679688,0.03,188300
205.56010498611113,72,1057,9675,9,134.375,9.235727381706237,-1.8106681108474731,0.12591418623924255,-152.2877655029297,0.03,191480
207.76889828767125,73,1077,9867,9,135.16438356164383,9.560754919052124,1.1094133853912354,0.10006890445947647,-150.98361206054688,0.03,195320
209.61036000000001,74,1096,10043,9,135.71621621621622,8.827372241020203,-0.09626173973083496,0.10701818764209747,-150.48634338378906,0.03,198840
213.65527241333334,75,1135,10397,9,138.62666666666667,12.480525922775268,0.16706064343452454,0.12286462634801865,-158.3724365234375,0.03,205920
211.0132012631579,76,1142,10466,9,137.71052631578948,11.618531036376954,-1.434108853340149,0.11258548498153687,-157.2601318359375,0.03,207300
213.50173563636366,77,1169,10712,9,139.11688311688312,14.550524425506591,-0.926521360874176,0.11989009380340576,-160.9564208984375,0.03,212220
215.09914615384616,78,1188,10894,9,139.66666666666666,14.071395349502563,-0.23366662859916687,0.11349494755268097,-148.23666381835938,0.03,215860
216.9917705316456,79,1206,11061,9,140.0126582278481,12.613850307464599,2.724320411682129,0.11390791833400726,-137.43194580078125,0.03,219200
218.78578747500006,80,1226,11239,9,140.4875,13.81184630393982,0.6633060574531555,0.10949933528900146,-148.66444396972656,0.03,222760
219.17897517283953,81,1240,11368,9,140.34567901234567,11.953061151504517,-0.805047869682312,0.11579224467277527,-146.51788330078125,0.03,225340
220.58535663414636,82,1259,11548,9,140.82926829268294,10.944182920455933,1.2142658233642578,0.11175447702407837,-136.69903564453125,0.03,228940
224.6400948674699,83,1293,11869,9,143.0,10.460840320587158,0.64287269115448,0.10207314044237137,-141.35540771484375,0.03,235360
225.12526266666669,84,1326,12177,9,144.96428571428572,10.695588111877441,-2.7722389698028564,0.13152457773685455,-140.45346069335938,0.03,241520
236.39559890588237,85,1410,12927,9,152.08235294117648,10.237092208862304,-0.556628942489624,0.09245068579912186,-134.7558135986328,0.03,256520
240.2901504651163,86,1458,13364,9,155.3953488372093,9.973736095428468,0.28460919857025146,0.07493168860673904,-138.84262084960938,0.03,265260
247.02718145977013,87,1523,13959,9,160.44827586206895,9.3987140417099,0.7013014554977417,0.09094765037298203,-139.09365844726562,0.03,277160
250.31257429545457,88,1545,14158,9,160.88636363636363,12.433795738220216,-0.2643586993217468,0.09101109951734543,-132.48904418945312,0.03,281140
252.52489186516854,89,1567,14357,9,161.31460674157304,12.153570747375488,-1.106462836265564,0.12629586458206177,-135.89642333984375,0.03,285120
256.1113564777778,90,1600,14663,9,162.92222222222222,10.96739022731781,2.4449758529663086,0.10155222564935684,-141.75408935546875,0.03,291240
258.5119775714286,91,1629,14925,9,164.01098901098902,11.017280960083008,0.008131720125675201,0.10034893453121185,-141.6277618408203,0.03,296480
260.12732605434786,92,1653,15146,9,164.6304347826087,10.157643818855286,0.005427375435829163,0.10259886085987091,-142.1241455078125,0.03,300900
269.60083808602155,93,1763,16146,9,173.61290322580646,7.96431074142456,1.388369083404541,0.07405130565166473,-149.4539337158203,0.03,320900
270.7432465531915,94,1783,16332,9,173.74468085106383,8.9820068359375,-0.27933448553085327,0.07455900311470032,-147.78427124023438,0.03,324620
272.20824338947375,95,1805,16535,9,174.05263157894737,8.30878551006317,1.4367103576660156,0.07907497882843018,-151.7030029296875,0.03,328680
275.02958785416666,96,1833,16783,9,174.82291666666666,9.91208348274231,-1.4447009563446045,0.10217946767807007,-146.06884765625,0.03,333640
276.9543930309278,97,1854,16970,9,174.94845360824743,10.74585781097412,-0.11613580584526062,0.09317198395729065,-141.66766357421875,0.03,337380
278.4489152244898,98,1876,17169,9,175.19387755102042,9.20918550491333,-0.7322612404823303,0.10009576380252838,-143.943603515625,0.03,341360
281.73004640404037,99,1903,17409,9,175.84848484848484,8.81348626613617,-1.3112683296203613,0.09849453717470169,-145.43414306640625,0.03,346160
290.64901176,100,1975,18067,9,180.67,7.714867162704468,-1.5455092191696167,0.08137381076812744,-145.42922973632812,0.03,359320
295.66305563000003,101,2010,18379,9,183.39,8.829889488220214,-0.9817473888397217,0.06757918000221252,-131.9398651123047,0.03,365560
301.45334072,102,2047,18722,9,186.69,6.813619065284729,1.8558266162872314,0.058121420443058014,-138.3150634765625,0.03,372420
305.59834656,103,2073,18963,9,188.8,7.038952660560608,-0.00414392352104187,0.059574805200099945,-137.85031127929688,0.03,377240
310.07563461999996,104,2102,19222,9,191.11,6.011234974861145,0.03224657475948334,0.059396952390670776,-134.67446899414062,0.03,382420
326.29363104,105,2205,20159,9,200.3,9.630525755882264,-1.9099931716918945,0.08974957466125488,-139.13584899902344,0.03,401160
330.66001418,106,2231,20392,9,202.55,10.517326974868775,0.43537473678588867,0.09358330816030502,-142.65155029296875,0.03,405820
334.38414048,107,2254,20602,9,204.57,11.173819541931152,-0.1964830458164215,0.09440737962722778,-147.01412963867188,0.03,410020
337.9559285,108,2277,20812,9,206.59,10.411615085601806,-1.4960777759552002,0.10536086559295654,-146.20614624023438,0.03,414220
344.01258907000005,109,2315,21152,9,209.85,10.824676465988158,0.8206122517585754,0.08464491367340088,-142.50213623046875,0.03,421020
357.9570600200001,110,2424,22152,9,219.78,6.631924080848694,1.0323803424835205,0.0599321573972702,-142.38442993164062,0.03,441020
373.57607345,111,2535,23152,9,229.7,7.585755729675293,0.3364933729171753,0.062237102538347244,-136.90603637695312,0.03,461020
377.29612834000005,112,2558,23351,9,231.61,8.16717495918274,-0.7096539735794067,0.06528861820697784,-137.97865295410156,0.03,465000
382.28585421,113,2584,23586,9,233.89,8.918974232673644,1.8435535430908203,0.05088724195957184,-140.24261474609375,0.03,469700
396.42716211000004,114,2644,24127,9,239.22,7.251351547241211,-1.067206859588623,0.06911707669496536,-139.86216735839844,0.03,480520
400.9726669500001,115,2670,24354,9,241.38,8.471685314178467,-0.909548282623291,0.07260666787624359,-141.23837280273438,0.03,485060
410.93715873,116,2727,24870,9,246.33,8.466417336463929,-0.20514506101608276,0.06864486634731293,-140.48883056640625,0.03,495380
429.90874934,117,2839,25870,9,256.13,11.947920656204223,1.517932415008545,0.0703410729765892,-151.05856323242188,0.03,515380
436.24292472,118,2874,26195,9,259.06,12.996634101867675,-1.9291679859161377,0.08516387641429901,-152.12852478027344,0.03,521880
444.54850472,119,2920,26603,9,262.89,13.154616451263427,-1.144948124885559,0.09802596271038055,-156.53305053710938,0.03,530040
458.69422048,120,3030,27603,9,268.87,19.094919061660768,2.1512746810913086,0.09376037120819092,-162.37222290039062,0.03,550040
475.06674763,121,3138,28603,9,277.47,38.49636402130127,0.3792344629764557,0.163624107837677,-174.697265625,0.03,570040
491.86152756,122,3248,29603,9,285.23,19.794353246688843,-0.35444778203964233,0.10133692622184753,-165.93792724609375,0.03,590040
508.3006960800001,123,3358,30603,9,294.62,11.25538694858551,-1.9183019399642944,0.07093122601509094,-148.9765625,0.03,610040
516.0885887200001,124,3397,30954,9,296.97,12.717102241516113,0.5934449434280396,0.06218302622437477,-155.3975372314453,0.03,617060
519.7394634300001,125,3423,31192,9,298.31,13.829514503479004,-0.7211310863494873,0.09185129404067993,-151.46078491210938,0.03,621820
525.08641904,126,3449,31435,9,299.08,15.837531661987304,-0.043298378586769104,0.08838795870542526,-155.80514526367188,0.03,626680
538.39094793,127,3515,32023,9,303.64,20.1885018825531,-2.0789709091186523,0.1271989494562149,-147.13070678710938,0.03,638440
542.94344116,128,3547,32315,9,304.38,22.653366088867188,-0.694892168045044,0.1188226044178009,-147.83480834960938,0.03,644280
553.1001792900001,129,3593,32722,9,307.75,24.454680252075196,-0.38529664278030396,0.09595077484846115,-155.49098205566406,0.03,652420
561.96949084,130,3638,33134,9,311.21,26.523861789703368,1.4088220596313477,0.11199137568473816,-156.03607177734375,0.03,660660
567.5046530100001,131,3677,33489,9,313.04,30.47184028625488,-1.282813310623169,0.1446901112794876,-161.62210083007812,0.03,667760
571.49136125,132,3707,33765,9,314.47,30.324421882629395,-0.7052602767944336,0.14140693843364716,-147.83303833007812,0.03,673280
580.33336651,133,3762,34273,9,318.05,30.076707649230958,1.4190747737884521,0.13389134407043457,-160.60409545898438,0.03,683440
585.42298129,134,3798,34603,9,319.74,30.27060012817383,0.024393033236265182,0.12485235929489136,-162.12118530273438,0.03,690040
599.8863038200001,135,3872,35275,9,324.59,27.369868183135985,1.9303734302520752,0.11618107557296753,-159.61688232421875,0.03,703480
603.81128239,136,3907,35586,9,325.95,23.75118455886841,2.4872069358825684,0.10278523713350296,-157.46287536621094,0.03,709700
625.15996463,137,4017,36586,9,334.37,17.516474103927614,3.2552268505096436,0.09523018449544907,-154.44577026367188,0.03,729700
631.2207575,138,4058,36959,9,336.43,19.43154811859131,1.2005069255828857,0.10671821981668472,-152.37918090820312,0.03,737160
634.6757708,139,4110,37434,9,339.37,20.305166482925415,2.5711922645568848,0.1068175733089447,-155.08914184570312,0.03,746660
645.6665943200001,140,4161,37908,9,342.94,22.215831184387206,-0.35347694158554077,0.11959733068943024,-163.24073791503906,0.03,756140
666.35159315,141,4270,38908,9,351.8,18.24735646247864,-1.3314342498779297,0.11636814475059509,-158.85842895507812,0.03,776140
686.16542131,142,4379,39908,9,359.97,16.31206841468811,-0.5468437075614929,0.11171160638332367,-165.51820373535156,0.03,796140
693.0152354500001,143,4432,40381,9,362.89,17.606216430664062,0.37360045313835144,0.09109193831682205,-169.39328002929688,0.03,805600
710.92195855,144,4514,41119,9,368.09,20.0533185005188,-0.7296063899993896,0.11447013169527054,-168.67857360839844,0.03,820360
734.4937020100001,145,4623,42119,9,376.82,18.26050477027893,0.8473563194274902,0.11451151221990585,-167.21018981933594,0.03,840360
756.17806112,146,4734,43119,9,385.95,21.28055934906006,-0.14762137830257416,0.09898305684328079,-173.48045349121094,0.03,860360
762.14634103,147,4769,43426,9,388.02,21.553389167785646,0.629021167755127,0.11249975860118866,-167.70431518554688,0.03,866500
768.71130629,148,4812,43822,9,390.59,25.76708288192749,0.24327313899993896,0.11362608522176743,-166.76657104492188,0.03,874420
790.8107507100001,149,4922,44822,9,399.02,25.73645896911621,0.8674235343933105,0.11495991051197052,-171.72933959960938,0.03,894420
816.43820871,150,5030,45822,9,407.79,26.17890863418579,-0.9117575287818909,0.13955359160900116,-172.12533569335938,0.03,914420
827.01852354,151,5091,46391,9,411.46,25.429742908477785,0.8957989811897278,0.10966826975345612,-184.36798095703125,0.03,925800
848.4242519099998,152,5199,47391,9,419.72,21.534039783477784,-0.6345782279968262,0.1142469048500061,-178.29486083984375,0.03,945800
869.7953136,153,5309,48391,9,427.72,23.85175609588623,1.1299076080322266,0.11285501718521118,-185.96299743652344,0.03,965800
891.0561520799998,154,5419,49391,9,435.75,22.02646074295044,-0.8218867778778076,0.11781208217144012,-179.21148681640625,0.03,985800
911.26167175,155,5528,50391,9,442.86,21.920161533355714,1.2485630512237549,0.09713423252105713,-185.49566650390625,0.03,1005800
936.7273724600001,156,5636,51391,9,450.73,21.64238033294678,1.3663358688354492,0.07522130757570267,-183.39913940429688,0.03,1025800
938.09277154,157,5665,51652,9,450.75,21.132114696502686,-1.4858932495117188,0.10481040924787521,-194.40744018554688,0.03,1031020
957.4945623199998,158,5772,52652,9,458.65,23.0089280128479,-0.7299308180809021,0.11822294443845749,-178.67245483398438,0.03,1051020
977.7006529299999,159,5883,53652,9,466.75,17.59467911720276,-0.22878503799438477,0.0827137902379036,-191.84756469726562,0.03,1071020
998.9425767199998,160,5991,54652,9,474.73,18.93320789337158,0.32639116048812866,0.08144045621156693,-195.0576171875,0.03,1091020
1012.7349435799998,161,6065,55321,9,479.47,20.68696050643921,0.9764469861984253,0.08951738476753235,-193.17848205566406,0.03,1104400
1033.2089950399998,162,6174,56321,9,486.87,20.01977343559265,-0.8563082814216614,0.11069890856742859,-195.87399291992188,0.03,1124400
1051.5648337599998,163,6285,57321,9,495.18,18.160867929458618,-1.5786468982696533,0.08766511082649231,-205.40614318847656,0.03,1144400
1073.0283259199998,164,6395,58321,9,503.2,18.13057827949524,0.4341018795967102,0.0928262248635292,-197.75997924804688,0.03,1164400
1093.90967046,165,6504,59321,9,510.95,17.625334978103638,-0.5507422685623169,0.0877382755279541,-196.03863525390625,0.03,1184400
1115.4769276099998,166,6613,60321,9,518.95,16.008329582214355,3.2357723712921143,0.08400390297174454,-204.8216552734375,0.03,1204400
1136.7996517099998,167,6723,61321,9,526.96,16.013809061050416,-1.1581270694732666,0.09984714537858963,-210.8135223388672,0.03,1224400
1158.96941226,168,6833,62321,9,535.07,15.879885005950928,2.179435968399048,0.07576402276754379,-209.3271026611328,0.03,1244400
1179.12177119,169,6943,63321,9,542.15,16.77566843032837,1.0484588146209717,0.08649460226297379,-202.1290283203125,0.03,1264400
1201.25226802,170,7051,64321,9,549.69,15.15523943901062,2.7268106937408447,0.07298049330711365,-201.50100708007812,0.03,1284400
1227.00761012,171,7162,65321,9,558.05,18.093628025054933,1.102540135383606,0.06845149397850037,-206.72718811035156,0.03,1304400
1250.3952025800002,172,7273,66321,9,566.46,15.916515922546386,-0.6198019981384277,0.07171295583248138,-207.98110961914062,0.03,1324400
1273.99627913,173,7382,67321,9,574.54,16.123522901535033,0.9266828894615173,0.09146828204393387,-217.5694580078125,0.03,1344400
1298.63234315,174,7492,68321,9,582.78,18.578054904937744,-1.7692489624023438,0.0862816870212555,-218.813232421875,0.03,1364400
1321.75692132,175,7603,69321,9,589.24,18.32244453430176,-1.433252215385437,0.099448062479496,-219.31109619140625,0.03,1384400
1332.10127882,176,7648,69728,9,592.62,17.303867483139037,1.4859209060668945,0.07461729645729065,-217.1390380859375,0.03,1392540
1353.72070167,177,7759,70728,9,600.16,21.339120149612427,-0.7579594850540161,0.08649437129497528,-220.12582397460938,0.03,1412540
1377.0110566700002,178,7868,71728,9,608.34,20.392266464233398,-0.7659096717834473,0.0832066461443901,-209.4559326171875,0.03,1432540
1399.96501578,179,7978,72728,9,616.67,18.82556571960449,-1.3843443393707275,0.06770461797714233,-213.9103546142578,0.03,1452540
1423.4359608600003,180,8088,73728,9,624.89,19.00388126373291,-0.4388154149055481,0.08478502184152603,-205.9193572998047,0.03,1472540
1447.2183687599995,181,8199,74728,9,633.6,22.897024059295653,-1.2627284526824951,0.10259280353784561,-223.96127319335938,0.03,1492540
1469.00426791,182,8310,75728,9,641.8,18.347191667556764,0.5723400115966797,0.07543472945690155,-221.84950256347656,0.03,1512540
1490.2692411700002,183,8422,76728,9,648.59,18.418388891220093,-0.6861967444419861,0.07713060081005096,-210.02944946289062,0.03,1532540
1514.5391734899997,184,8533,77728,9,655.51,19.498918437957762,0.7929016351699829,0.06700750440359116,-220.52691650390625,0.03,1552540
1506.3189717599996,185,8556,77927,9,650.0,20.00781865119934,-0.8585422039031982,0.07780372351408005,-215.04397583007812,0.03,1556520
1527.2958415599999,186,8667,78927,9,655.63,18.541060781478883,-0.11788022518157959,0.07335555553436279,-220.97640991210938,0.03,1576520
1546.29181071,187,8776,79927,9,659.68,15.762334251403809,0.7718881368637085,0.07824978977441788,-225.65440368652344,0.03,1596520
1567.3724735600001,188,8887,80927,9,667.69,19.39748344421387,-0.8509536981582642,0.07801849395036697,-227.36801147460938,0.03,1616520
1587.70778247,189,8995,81927,9,675.7,20.23531494140625,1.0072906017303467,0.07726757973432541,-213.24887084960938,0.03,1636520
1590.40349746,190,9036,82299,9,676.36,16.773740005493163,-1.4269442558288574,0.07946924865245819,-225.93826293945312,0.03,1643960
1613.4124390699997,191,9145,83299,9,683.74,20.928082609176634,0.550673246383667,0.07996433973312378,-221.65884399414062,0.03,1663960
1637.5331970999998,192,9253,84299,9,691.53,19.69771475791931,-1.1728062629699707,0.08684084564447403,-224.79312133789062,0.03,1683960
1653.5919447299998,193,9360,85299,9,691.53,18.50964035987854,1.254357099533081,0.07226405292749405,-229.36026000976562,0.03,1703960
1678.08848495,194,9467,86299,9,699.67,19.55222134590149,0.1678314357995987,0.07804490625858307,-220.24276733398438,0.03,1723960
1701.87157802,195,9577,87299,9,707.64,17.85020785331726,-1.1149543523788452,0.08969613909721375,-224.57284545898438,0.03,1743960
1725.2348427000002,196,9689,88299,9,715.16,19.601905202865602,0.7095661163330078,0.0605463907122612,-231.76779174804688,0.03,1763960
1750.5165384099998,197,9797,89299,9,723.29,16.47152132987976,-1.6701202392578125,0.08235128223896027,-234.56204223632812,0.03,1783960
1776.1908284600001,198,9907,90299,9,731.3,19.171928215026856,0.9662466049194336,0.06428836286067963,-238.2928009033203,0.03,1803960
1798.22998045,199,10018,91299,9,738.9,18.15690059661865,1.4959758520126343,0.06917261332273483,-234.3465576171875,0.03,1823960
1814.7402512,200,10130,92299,9,742.32,19.333301782608032,-2.570895195007324,0.08806537836790085,-231.25128173828125,0.03,1843960
1836.6139780699998,201,10235,93256,9,748.77,15.928962230682373,-2.0622551441192627,0.06691043823957443,-230.3831787109375,0.03,1863100
1857.8717165,202,10346,94256,9,755.34,18.52230839729309,0.7255516052246094,0.07307277619838715,-231.6011505126953,0.03,1883100
1882.54264933,203,10458,95256,9,762.93,18.76705460548401,0.8684408068656921,0.07828985154628754,-229.22689819335938,0.03,1903100
1906.2115509000002,204,10567,96256,9,770.34,18.04965591430664,-1.3552583456039429,0.09609466046094894,-242.0496063232422,0.03,1923100
1918.5634364600003,205,10676,97256,9,770.97,23.607111406326293,-0.5562819838523865,0.09174643456935883,-229.39773559570312,0.03,1943100
1944.0723974700002,206,10784,98256,9,778.64,19.362565660476683,-2.1770012378692627,0.09789839386940002,-234.387451171875,0.03,1963100
1968.60942938,207,10894,99256,9,786.54,16.771251916885376,1.783200740814209,0.07457808405160904,-233.4739227294922,0.03,1983100
1994.5418621200004,208,11005,100256,9,794.44,17.82611527442932,-1.8105144500732422,0.08712151646614075,-232.7078857421875,0.03,2003100
2017.9550514200005,209,11115,101256,9,801.04,17.659846591949464,1.6206049919128418,0.0797290951013565,-234.20330810546875,0.03,2023100
2034.82460614,210,11227,102256,9,801.04,16.815347957611085,1.883668303489685,0.07297594100236893,-243.40847778320312,0.03,2043100
2049.8254524500003,211,11337,103256,9,801.04,15.229062843322755,1.4703925848007202,0.08289355784654617,-241.47845458984375,0.03,2063100
2076.72213994,212,11447,104256,9,809.05,18.583772706985474,0.2748892903327942,0.07994250953197479,-237.75982666015625,0.03,2083100
2100.63446657,213,11556,105256,9,816.7,19.757222986221315,-0.42823946475982666,0.0928594246506691,-249.9716796875,0.03,2103100
