rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/actor_loss
100.63343932558139,43,5614,8,130.5581395348837,631,0.03,35.94545679092407,-0.5932177305221558,0.3971467912197113,110260,-156.20767211914062
101.10904061363635,44,5690,8,129.3181818181818,640,0.03,30.934468841552736,-0.00022708624601364136,0.299957275390625,111780,-160.53924560546875
101.30094713333332,45,5774,8,128.3111111111111,649,0.03,30.599273681640625,-0.18419775366783142,0.35643652081489563,113460,-162.65447998046875
104.80137852173912,46,5942,8,129.17391304347825,669,0.03,25.477880191802978,0.4436074495315552,0.3251011371612549,116820,-168.36471557617188
108.79006431914893,47,6108,8,129.95744680851064,687,0.03,19.920153284072875,-1.0546073913574219,0.24285879731178284,120140,-160.21881103515625
112.61321020833334,48,6272,8,130.66666666666666,706,0.03,22.939869594573974,-0.4542969763278961,0.2268471121788025,123420,-162.35049438476562
114.5732735102041,49,6382,8,130.24489795918367,719,0.03,22.3636794090271,-1.0051016807556152,0.32994410395622253,125620,-166.42559814453125
115.74120112,50,6463,8,129.26,728,0.03,19.992842769622804,0.4562625288963318,0.23038148880004883,127240,-169.70458984375
114.10151309803922,51,6642,8,130.23529411764707,748,0.03,21.61979146003723,1.7347595691680908,0.21370798349380493,130820,-169.31817626953125
115.77073855769231,52,6976,8,134.15384615384616,785,0.03,13.208228635787965,-1.5847951173782349,0.1695948839187622,137500,-157.87149047851562
118.93621356603774,53,7144,8,134.79245283018867,804,0.03,18.416123723983766,-1.8770819902420044,0.21184198558330536,140860,-148.38516235351562
122.30835557407408,54,7327,8,135.6851851851852,824,0.03,11.715555667877197,1.1727876663208008,0.11279258131980896,144520,-150.3502655029297
126.29442089090911,55,7524,8,136.8,846,0.03,9.87686128616333,-1.1571810245513916,0.13469263911247253,148460,-147.98275756835938
130.43137348214285,56,7758,8,138.53571428571428,873,0.03,8.408237981796265,0.13965335488319397,0.12085546553134918,153140,-141.68307495117188
133.64413357894736,57,7911,8,138.78947368421052,890,0.03,11.574221229553222,-1.3541847467422485,0.16601693630218506,156200,-139.58958435058594
134.912011,58,8026,8,138.3793103448276,903,0.03,11.999879789352416,-1.6143523454666138,0.14657290279865265,158500,-141.837158203125
137.97480257627117,59,8197,8,138.9322033898305,922,0.03,10.176760983467101,2.8293182849884033,0.11130588501691818,161920,-142.9310302734375
139.20873688333333,60,8316,8,138.6,936,0.03,10.108641290664673,-1.1058192253112793,0.15690478682518005,164300,-139.94723510742188
139.51606908196723,61,8391,8,137.55737704918033,944,0.03,11.338385558128357,1.4832241535186768,0.12210295349359512,165800,-139.86477661132812
138.25518753225808,62,8485,8,136.8548387096774,954,0.03,11.009678268432618,0.013801813125610352,0.15780587494373322,167680,-143.4981689453125
140.57650934920636,63,8622,8,136.85714285714286,969,0.03,11.034034466743469,1.1540806293487549,0.16112591326236725,170420,-137.72756958007812
143.770021390625,64,8843,8,138.171875,993,0.03,11.17599265575409,0.08664566278457642,0.14651094377040863,174840,-134.45828247070312
146.23174221538463,65,9011,8,138.63076923076923,1011,0.03,9.87194082736969,-0.12722554802894592,0.148237943649292,178200,-138.0571746826172
147.77603372727273,66,9176,8,139.03030303030303,1030,0.03,10.275592112541199,-0.7117807865142822,0.13930083811283112,181500,-137.3008575439453
149.90328720895525,67,9337,8,139.3582089552239,1048,0.03,10.527899122238159,0.3766520619392395,0.11835605651140213,184720,-134.89443969726562
148.80185255882353,68,9511,8,139.86764705882354,1067,0.03,11.76481318473816,-0.105194091796875,0.14618828892707825,188200,-132.57131958007812
150.53737297101452,69,9653,8,139.8985507246377,1083,0.03,10.613897609710694,1.4092265367507935,0.13363130390644073,191040,-128.55215454101562
152.74359114285716,70,9815,8,140.21428571428572,1102,0.03,10.808166790008546,-0.5641709566116333,0.17398492991924286,194280,-129.36160278320312
155.05982104225353,71,9979,8,140.54929577464787,1120,0.03,11.942421340942383,0.920757532119751,0.13339950144290924,197560,-132.07958984375
157.4331435416667,72,10165,8,141.18055555555554,1141,0.03,11.769415664672852,-0.5927801132202148,0.1366662085056305,201280,-128.4171905517578
155.97444664383565,73,10288,8,140.93150684931507,1155,0.03,11.501463365554809,-0.9260120391845703,0.1563548594713211,203740,-129.3402099609375
158.1486612567568,74,10481,8,141.63513513513513,1177,0.03,11.839019966125488,-1.3255960941314697,0.12605226039886475,207600,-121.23762512207031
158.82639033333336,75,10600,8,141.33333333333334,1190,0.03,13.542798900604248,-1.0926405191421509,0.1740425080060959,209980,-123.9231948852539
160.19394575000004,76,10809,8,142.22368421052633,1212,0.03,13.490577983856202,-0.5110123753547668,0.12716934084892273,214160,-123.74913024902344
161.37111037662342,77,10943,8,142.11688311688312,1228,0.03,12.720734214782714,-1.4257246255874634,0.151197612285614,216840,-120.79151916503906
161.66665438461544,78,11052,8,141.69230769230768,1240,0.03,10.59227352142334,2.2879176139831543,0.12550128996372223,219020,-120.11376953125
163.6043649746836,79,11207,8,141.86075949367088,1257,0.03,11.728663778305053,-0.061853617429733276,0.12172618508338928,222120,-116.03167724609375
164.635858925,80,11347,8,141.8375,1273,0.03,11.067732095718384,0.2898879051208496,0.12146851420402527,224920,-114.48362731933594
166.81543780246915,81,11525,8,142.28395061728395,1293,0.03,11.280178117752076,-0.19736838340759277,0.12885373830795288,228480,-105.416748046875
167.82786579268293,82,11656,8,142.14634146341464,1307,0.03,10.793220663070679,-0.7260538339614868,0.13222669064998627,231100,-108.69657897949219
168.7091090240964,83,11794,8,142.09638554216866,1322,0.03,10.557256937026978,-0.2938240170478821,0.12192360311746597,233860,-111.84122467041016
172.94191260714285,84,12145,8,144.58333333333334,1362,0.03,9.113926601409911,-0.17846104502677917,0.1288846880197525,240880,-111.42205047607422
173.5147807882353,85,12244,8,144.04705882352943,1373,0.03,9.395174288749695,-0.6648216247558594,0.11303483694791794,242860,-110.43753051757812
173.8441845,86,12340,8,143.48837209302326,1383,0.03,8.622810816764831,-0.6677005290985107,0.09934559464454651,244780,-109.51449584960938
174.76441733333334,87,12454,8,143.1494252873563,1396,0.03,8.753289914131164,1.4364957809448242,0.09836392849683762,247060,-106.90939331054688
177.72805204545455,88,12661,8,143.875,1419,0.03,7.599759793281555,2.87304425239563,0.10416289418935776,251200,-105.56307220458984
180.28101051685394,89,12875,8,144.6629213483146,1443,0.03,7.347836446762085,-0.0045678019523620605,0.09509950131177902,255480,-112.4321060180664
182.53370463333331,90,13061,8,145.12222222222223,1464,0.03,7.756444430351257,-0.6489607095718384,0.10988015681505203,259200,-111.09098815917969
185.19338506593405,91,13285,8,145.98901098901098,1489,0.03,7.019385743141174,-0.97678542137146,0.11571292579174042,263680,-109.03025817871094
185.74273671739127,92,13401,8,145.66304347826087,1502,0.03,8.063613224029542,-0.8120600581169128,0.11092733591794968,266000,-113.95878601074219
186.71263493548383,93,13554,8,145.74193548387098,1519,0.03,6.471340179443359,1.407118797302246,0.09641295671463013,269060,-111.70657348632812
188.28965382978717,94,13745,8,146.22340425531914,1540,0.03,6.6138139247894285,1.2552813291549683,0.0683702826499939,272880,-114.31385803222656
190.0705329578947,95,13926,8,146.58947368421053,1560,0.03,6.627760553359986,-0.05407381057739258,0.07986156642436981,276500,-106.83149719238281
191.30761619791667,96,14081,8,146.67708333333334,1577,0.03,5.926883220672607,-0.010972559452056885,0.09139677882194519,279600,-108.82742309570312
193.39494842268041,97,14286,8,147.27835051546393,1600,0.03,6.445484757423401,-1.0839828252792358,0.09362678974866867,283700,-110.42205047607422
195.00022486734693,98,14461,8,147.5612244897959,1619,0.03,5.826194620132446,-1.3096932172775269,0.07996509969234467,287200,-108.52555847167969
196.57619384848482,99,14623,8,147.7070707070707,1637,0.03,6.673323059082032,-0.4362122714519501,0.09768953174352646,290440,-114.12992858886719
197.95195345999997,100,14772,8,147.72,1654,0.03,7.522094082832337,-0.13021555542945862,0.09315608441829681,293420,-108.43047332763672
201.95329605999999,101,14994,8,149.8,1678,0.03,7.283388662338257,-0.2075272649526596,0.09751344472169876,297860,-111.59577941894531
207.31920365,102,15227,8,152.0,1703,0.03,7.602201342582703,1.3242703676223755,0.09923458844423294,302520,-106.69677734375
210.05829186999995,103,15375,8,153.2,1719,0.03,7.101323962211609,-0.8900476694107056,0.10196859389543533,305480,-115.83575439453125
214.2825778,104,15622,8,155.14,1746,0.03,6.844050741195678,-0.23884940147399902,0.10796359926462173,310420,-118.27882385253906
218.50732938999997,105,15829,8,157.12,1769,0.03,6.149916458129883,-0.4343453049659729,0.08815284818410873,314560,-119.35702514648438
221.63499,106,15973,8,158.42,1786,0.03,6.274015808105469,-2.3056840896606445,0.08241316676139832,317440,-116.92674255371094
224.70445575999995,107,16092,8,159.47,1799,0.03,5.90388560295105,-3.248281478881836,0.09694693982601166,319820,-119.57604217529297
228.19977687,108,16247,8,160.95,1817,0.03,6.069637560844422,-1.3911417722702026,0.06627591699361801,322920,-117.91427612304688
234.19917271999998,109,16516,8,163.55,1847,0.03,6.221583557128906,2.5932679176330566,0.07154055684804916,328300,-119.38032531738281
235.7271787,110,16663,8,164.9,1864,0.03,6.3592798709869385,0.35569652915000916,0.08161773532629013,331240,-116.44824981689453
238.77332815999998,111,16856,8,166.71,1886,0.03,7.88729145526886,-2.3779377937316895,0.10508767515420914,335100,-119.66756439208984
244.94459934999995,112,17162,8,169.69,1920,0.03,11.140890264511109,-0.8067330718040466,0.09835760295391083,341220,-120.19088745117188
250.44055119999996,113,17477,8,172.71,1954,0.03,9.513707494735717,-0.021532811224460602,0.1056048572063446,347520,-122.9955062866211
256.4410913,114,17756,8,173.84,1986,0.03,8.657232403755188,-1.8297994136810303,0.10314445942640305,353100,-126.28214263916016
260.52085188999996,115,18032,8,173.33,2017,0.03,9.086790370941163,0.25946614146232605,0.10352618247270584,358620,-127.48552703857422
264.41517233999997,116,18207,8,173.63,2037,0.03,7.558832144737243,0.9331570863723755,0.11645426601171494,362120,-119.30193328857422
269.96607194,117,18433,8,175.18,2063,0.03,7.61227867603302,1.9208025932312012,0.10588157922029495,366640,-128.02749633789062
275.76332631,118,18665,8,176.63,2089,0.03,7.642433285713196,2.5966553688049316,0.09374678134918213,371280,-131.49069213867188
280.12095086,119,18871,8,178.33,2112,0.03,7.06348032951355,-1.4093743562698364,0.09700506925582886,375400,-129.43536376953125
285.06257962,120,19096,8,179.65,2138,0.03,7.593747067451477,0.16069334745407104,0.09496308118104935,379900,-130.16758728027344
289.69257651000004,121,19289,8,180.64,2160,0.03,7.516860294342041,4.701475143432617,0.07189920544624329,383760,-133.7778778076172
294.2920466300001,122,19483,8,181.61,2181,0.03,8.228537130355836,0.04863211512565613,0.09005071967840195,387640,-132.85464477539062
300.31124099000004,123,19699,8,182.68,2206,0.03,9.403579831123352,0.5154327750205994,0.09337276965379715,391960,-129.2406768798828
306.30126846,124,19943,8,184.09,2233,0.03,8.55901117324829,0.9352099299430847,0.09306242316961288,396840,-126.75067138671875
313.31402143,125,20217,8,186.04,2264,0.03,8.935997557640075,-0.9922994375228882,0.10518895089626312,402320,-128.33193969726562
318.30363072999995,126,20423,8,187.38,2287,0.03,8.31531069278717,-0.6820387244224548,0.10901841521263123,406440,-135.80307006835938
321.68283158,127,20568,8,188.17,2302,0.03,9.095189499855042,1.735636830329895,0.09474725276231766,409340,-130.84304809570312
325.71890427999995,128,20736,8,188.73,2320,0.03,8.350609230995179,-0.3571215867996216,0.09934570640325546,412700,-135.05755615234375
328.88258079999997,129,20879,8,189.11,2336,0.03,8.179938864707946,1.2760988473892212,0.08687253296375275,415560,-137.10977172851562
331.66652908,130,21027,8,189.1,2352,0.03,9.467699861526489,-1.7191057205200195,0.1038157120347023,418520,-137.79583740234375
331.27306889,131,21168,8,188.01,2368,0.03,9.649864840507508,-1.1685843467712402,0.10294165462255478,421340,-135.45773315429688
327.34004287,132,21361,8,183.02,2390,0.03,9.400391006469727,-0.14054137468338013,0.10845516622066498,425200,-130.2025146484375
326.15494633000003,133,21527,8,179.92,2408,0.03,10.265850710868836,1.5867213010787964,0.11520083993673325,428520,-135.08468627929688
329.44630412,134,21677,8,179.76,2425,0.03,14.373407697677612,-1.564678430557251,0.10713526606559753,431520,-131.24459838867188
337.28908877999993,135,22019,8,181.39,2463,0.03,10.308922386169433,-2.5878262519836426,0.10771211981773376,438360,-136.01309204101562
355.62577147,136,23019,8,188.03,2572,0.03,9.640035939216613,0.10360831022262573,0.09527908265590668,458360,-147.36398315429688
355.31432702,137,23172,8,186.9,2589,0.03,9.055529165267945,0.5475557446479797,0.09390323609113693,461420,-139.90341186523438
376.37175746,138,24172,8,194.34,2700,0.03,11.467190217971801,-0.630842387676239,0.10901269316673279,481420,-157.70062255859375
393.19447988,139,24794,8,198.6,2768,0.03,12.76867389678955,0.23581041395664215,0.109416164457798,493860,-155.62924194335938
397.22877096,140,25114,8,199.32,2803,0.03,12.515318155288696,0.09513327479362488,0.10536105930805206,500260,-159.46157836914062
403.73121828999996,141,25400,8,201.1,2836,0.03,13.086583852767944,1.3496730327606201,0.11162906885147095,505980,-156.90115356445312
426.73462722000005,142,26400,8,209.84,2947,0.03,15.237080526351928,0.3448518216609955,0.12026163190603256,525980,-169.77523803710938
429.83366035000006,143,26635,8,210.21,2973,0.03,16.31521430015564,1.930691123008728,0.10792569071054459,530680,-171.46759033203125
454.70011354,144,27635,8,219.45,3084,0.03,16.055822944641115,1.2675777673721313,0.14209416508674622,550680,-183.145263671875
469.58372966,145,28237,8,224.63,3149,0.03,14.872984886169434,0.8749651908874512,0.10386213660240173,562720,-181.928955078125
480.12744833,146,28733,8,227.91,3205,0.03,20.050271654129027,-2.576197624206543,0.11968152225017548,572640,-184.7584991455078
492.44066289999995,147,29284,8,231.76,3267,0.03,18.942089748382568,-0.10324990749359131,0.14216962456703186,583660,-190.2032928466797
510.41568736999994,148,30014,8,237.42,3347,0.03,19.78183832168579,0.687114953994751,0.12527266144752502,598260,-193.53387451171875
523.55734512,149,30555,8,241.73,3408,0.03,17.369984340667724,-1.1518025398254395,0.11343785375356674,609080,-191.2624969482422
550.29280029,150,31555,8,250.92,3519,0.03,17.71259331703186,-0.9184943437576294,0.1228666752576828,629080,-194.38815307617188
556.5510151,151,31797,8,251.55,3547,0.03,17.21719698905945,-1.89383065700531,0.12360035628080368,633920,-188.46640014648438
571.43496148,152,32382,8,254.06,3611,0.03,20.024492740631104,-2.698195457458496,0.13322103023529053,645620,-195.17930603027344
577.3583626899999,153,32663,8,255.19,3641,0.03,19.03208737373352,1.4983420372009277,0.11228819936513901,651240,-190.82394409179688
595.7269487799999,154,33438,8,261.11,3728,0.03,17.973593139648436,-0.298151433467865,0.13355492055416107,666740,-192.23873901367188
620.4940545899999,155,34438,8,269.14,3841,0.03,20.157375431060792,0.6145967245101929,0.13474063575267792,686740,-195.95909118652344
646.3498129799999,156,35438,8,276.8,3951,0.03,19.61648726463318,2.9319872856140137,0.09553912281990051,706740,-203.63909912109375
651.0149936799999,157,35722,8,278.11,3982,0.03,20.03230266571045,-0.8080767393112183,0.11821302026510239,712420,-201.95632934570312
655.45567159,158,35970,8,279.44,4009,0.03,19.542461729049684,-1.5643372535705566,0.11529775708913803,717380,-202.32839965820312
660.6652399899999,159,36299,8,281.02,4045,0.03,25.22557964324951,4.5282979011535645,0.09752876311540604,723960,-210.6562042236328
665.40178071,160,36552,8,282.36,4072,0.03,21.351945161819458,0.8522828817367554,0.10671612620353699,729020,-205.7568817138672
671.8568728900002,161,36868,8,284.77,4108,0.03,22.11605033874512,2.129300117492676,0.11120975017547607,735340,-197.77259826660156
700.05650432,162,37868,8,293.83,4219,0.03,25.121232414245604,-0.8440285921096802,0.14412276446819305,755340,-196.84307861328125
712.2809044,163,38391,8,297.69,4276,0.03,23.574035358428954,0.2540734112262726,0.12546569108963013,765800,-190.24221801757812
737.8025794499999,164,39391,8,305.48,4387,0.03,23.414582633972167,-1.0921897888183594,0.1375875622034073,785800,-202.96511840820312
764.2920814100002,165,40391,8,313.8,4498,0.03,20.998014831542967,-0.8251711130142212,0.1306055635213852,805800,-217.61741638183594
773.73354953,166,40740,8,315.64,4537,0.03,26.209696674346922,-1.8765974044799805,0.11957298219203949,812780,-213.785400390625
771.3464248299999,167,40893,8,315.56,4554,0.03,22.73069224357605,-1.2980988025665283,0.12364218384027481,815840,-214.88595581054688
780.3265836500001,168,41338,8,318.27,4605,0.03,28.343598461151124,0.7647718191146851,0.1149679496884346,824740,-207.840576171875
806.81158242,169,42338,8,326.85,4718,0.03,24.612006187438965,-1.762656331062317,0.12523309886455536,844740,-208.8048095703125
833.1501187499999,170,43338,8,335.23,4831,0.03,25.52310166358948,0.17760972678661346,0.1294383704662323,864740,-208.49722290039062
845.9247600399998,171,43885,8,339.06,4891,0.03,21.192585468292236,-1.0264062881469727,0.11527857184410095,875680,-214.154052734375
871.7902934399998,172,44885,8,347.2,5004,0.03,23.732508373260497,-0.7933219075202942,0.12307561188936234,895680,-217.39840698242188
899.32992388,173,45885,8,355.97,5116,0.03,18.38950934410095,0.8193678855895996,0.12565569579601288,915680,-229.32943725585938
925.5819073500002,174,46885,8,364.04,5229,0.03,20.356428813934325,1.240698218345642,0.11308947950601578,935680,-227.79208374023438
953.24142051,175,47885,8,372.85,5340,0.03,21.807027912139894,-1.0177438259124756,0.11338499188423157,955680,-235.1856689453125
980.2877562699999,176,48885,8,380.76,5452,0.03,17.872887229919435,0.7338789701461792,0.10034800320863724,975680,-240.3571319580078
1009.46119223,177,49885,8,389.42,5561,0.03,18.801134252548216,-1.605909824371338,0.09347213804721832,995680,-235.970458984375
1039.06868124,178,50885,8,398.33,5673,0.03,17.370215368270873,-1.55426025390625,0.10152845084667206,1015680,-237.3822021484375
1066.4929318499999,179,51885,8,406.78,5786,0.03,23.633956480026246,0.3588848114013672,0.11693385988473892,1035680,-245.9566650390625
1094.31347979,180,52885,8,415.38,5897,0.03,21.028238439559935,1.0562059879302979,0.08996926248073578,1055680,-247.01995849609375
1121.54926706,181,53885,8,423.6,6007,0.03,21.86577978134155,0.5894862413406372,0.0955095887184143,1075680,-243.93014526367188
1150.24657614,182,54885,8,432.29,6118,0.03,17.97541160583496,-0.4005594551563263,0.10354405641555786,1095680,-248.3245849609375
1178.76401725,183,55885,8,440.91,6230,0.03,20.36061577796936,-2.4621825218200684,0.12605096399784088,1115680,-246.9774932861328
1179.93416586,184,56115,8,439.7,6256,0.03,20.650315761566162,1.1556205749511719,0.09117300808429718,1120280,-254.69927978515625
1209.8180045400002,185,57115,8,448.71,6370,0.03,19.133801317214967,1.0577925443649292,0.09094255417585373,1140280,-257.58404541015625
1239.32184154,186,58115,8,457.75,6480,0.03,17.829528522491454,-1.6368350982666016,0.09188539534807205,1160280,-255.84613037109375
1268.75654199,187,59115,8,466.61,6590,0.03,18.708315992355345,-1.4926540851593018,0.08853256702423096,1180280,-258.42218017578125
1296.48107248,188,60115,8,474.54,6703,0.03,16.256278419494627,-1.2947152853012085,0.10911636799573898,1200280,-265.27197265625
1325.11935689,189,61115,8,482.4,6816,0.03,16.140930128097533,1.1216157674789429,0.07830557227134705,1220280,-265.9313049316406
1354.90138163,190,62115,8,490.54,6926,0.03,15.38831033706665,-1.3824779987335205,0.10911248624324799,1240280,-271.26654052734375
1384.8363006600002,191,63115,8,498.3,7037,0.03,15.419398546218872,0.21808601915836334,0.1003631204366684,1260280,-268.79486083984375
1417.32445103,192,64115,8,507.14,7148,0.03,17.050304698944093,-0.6625188589096069,0.1081848293542862,1280280,-277.37298583984375
1414.04807651,193,64382,8,508.28,7178,0.03,17.273957300186158,1.60569167137146,0.07896237075328827,1285620,-272.1087646484375
1445.70583239,194,65382,8,516.37,7290,0.03,20.278527212142944,1.302706241607666,0.09219293296337128,1305620,-276.60101318359375
1477.03924935,195,66382,8,524.56,7400,0.03,19.177617216110228,-0.5219199061393738,0.12129365652799606,1325620,-266.3494567871094
1488.5642343600002,196,66817,8,527.36,7450,0.03,19.82826957702637,-1.3245234489440918,0.12303473800420761,1334320,-276.5236511230469
1501.98834181,197,67340,8,530.54,7509,0.03,22.698438262939455,0.10596577823162079,0.11906129121780396,1344780,-270.7886657714844
1517.8652339300004,198,67917,8,534.56,7573,0.03,26.01068925857544,0.9024377465248108,0.10445577651262283,1356320,-265.45367431640625
1548.7013818,199,68917,8,542.94,7686,0.03,22.554812717437745,0.4259057343006134,0.11870930343866348,1376320,-277.8109130859375
1580.1027692199998,200,69917,8,551.45,7797,0.03,21.497921085357667,0.03467491269111633,0.10448611527681351,1396320,-270.234130859375
1579.1332738,201,70048,8,550.54,7811,0.03,20.8429123878479,0.29119735956192017,0.10852355509996414,1398940,-270.6440734863281
1608.0361629899999,202,71048,8,558.21,7924,0.03,23.130371379852296,0.8467731475830078,0.1258414089679718,1418940,-278.91314697265625
1640.50816984,203,72048,8,566.73,8035,0.03,22.871576738357543,-0.6802306771278381,0.1124383807182312,1438940,-268.5199890136719
1670.3052899699999,204,73048,8,574.26,8146,0.03,21.50500621795654,0.4440392851829529,0.11817026883363724,1458940,-279.54266357421875
1701.3697184299997,205,74048,8,582.19,8258,0.03,18.056101703643797,0.7274328470230103,0.09779828786849976,1478940,-281.3160400390625
1735.66704519,206,75048,8,590.75,8370,0.03,20.53599634170532,0.4845740795135498,0.10006668418645859,1498940,-274.52728271484375
1770.0054407599996,207,76048,8,599.56,8481,0.03,20.19344220161438,0.7585471272468567,0.11079279333353043,1518940,-287.0345153808594
1804.5789586499998,208,77032,8,607.85,8591,0.03,20.4751314163208,0.38970717787742615,0.08760514110326767,1538620,-290.62298583984375
1835.84100672,209,78032,8,615.16,8704,0.03,20.95279550552368,0.5262385010719299,0.08893946558237076,1558620,-284.41436767578125
1871.2678290600002,210,79032,8,623.69,8816,0.03,21.750575923919676,-0.033364713191986084,0.10461655259132385,1578620,-292.1360778808594
1905.68648773,211,80032,8,631.76,8929,0.03,21.62541799545288,-0.8386219143867493,0.10527147352695465,1598620,-297.4145202636719
1937.4973556199996,212,81032,8,638.7,9042,0.03,22.56185665130615,-0.6814842224121094,0.11057418584823608,1618620,-289.8731994628906
1963.7704258599997,213,81833,8,643.56,9132,0.03,19.867979860305788,-1.5790770053863525,0.09795770049095154,1634640,-293.4179992675781
