time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef
540,2552,36,107.91638391666667,4,70.88888888888889,0.009794464334845543,0.003,49020,-518.7067230224609,152.5057273864746,4.287011218070984
628,2940,37,115.7253732972973,4,79.45945945945945,0.02532387152314186,0.003,56780,-553.4826416015625,175.7040702819824,4.251144456863403
641,2997,38,114.50092410526315,4,78.86842105263158,0.05968423634767532,0.003,57920,-550.8706359863281,216.69130783081056,3.999821424484253
668,3119,39,113.94764425641027,4,79.97435897435898,-0.08972192537039518,0.003,60360,-578.4674682617188,251.13307571411133,4.349186873435974
675,3150,40,111.43532055,4,78.75,0.07969152256846428,0.003,60980,-574.3297424316406,301.0232650756836,4.4760812520980835
757,3517,41,118.27685621951221,4,85.78048780487805,0.15379254017025232,0.003,68320,-624.9778259277343,346.37794799804686,4.917623376846313
800,3711,42,123.44493835714287,4,88.35714285714286,0.06970588117837906,0.003,72200,-615.0299011230469,257.687638092041,4.6859166622161865
855,3969,43,130.31154134883724,4,92.30232558139535,0.07017875462770462,0.003,77360,-663.7384887695313,410.97240142822267,5.497743630409241
870,4034,44,128.70248354545458,4,91.68181818181819,0.027099018543958665,0.003,78660,-671.4827575683594,485.33779296875,5.4959532737731935
878,4071,45,126.44079673333337,4,90.46666666666667,-0.038738750852644444,0.003,79400,-676.43203125,504.8141235351562,5.290067958831787
893,4148,46,125.18496589130437,4,90.17391304347827,0.1198322169482708,0.003,80940,-669.9907928466797,443.3936599731445,4.66892442703247
909,4228,47,124.04894174468086,4,89.95744680851064,-0.18210140196606517,0.003,82540,-650.6410034179687,363.8250442504883,4.543062591552735
1019,4741,48,133.592068,4,98.77083333333333,0.15460622496902943,0.003,92800,-523.6852081298828,191.9162811279297,3.4827941179275514
1052,4894,49,135.7942753877551,4,99.87755102040816,-0.11475292015820741,0.003,95860,-482.46759643554685,151.81845664978027,3.019770157337189
1073,4992,50,136.92307218,4,99.84,-0.0904782491736114,0.003,97820,-447.4911056518555,142.10732078552246,3.0867556810379027
1102,5116,51,138.81322329411765,4,100.31372549019608,-0.07531866785138845,0.003,100300,-423.4901580810547,119.91200523376465,2.7046571373939514
1123,5215,52,140.27373257692307,4,100.28846153846153,0.09500540196895599,0.003,102280,-395.2882019042969,129.8746337890625,2.6598950386047364
1135,5269,53,138.20424390566038,4,99.41509433962264,0.02530745938420296,0.003,103360,-384.3222946166992,129.13285179138182,2.4804844856262207
1152,5343,54,136.93266637037036,4,98.94444444444444,0.040990137681365016,0.003,104840,-383.0432159423828,125.87017822265625,2.471337676048279
1186,5502,55,137.44966574545455,4,100.03636363636363,-0.02891491325572133,0.003,108020,-368.9071578979492,102.92510147094727,2.4849475502967833
1249,5788,56,141.90377192857142,4,103.35714285714286,0.00588866975158453,0.003,113740,-452.4615219116211,526.0549163818359,3.419730174541473
1260,5838,57,140.8219027719298,4,102.42105263157895,-0.24506345316767691,0.003,114740,-565.7577606201172,1038.2210601806642,3.8787132143974303
1296,6007,58,143.6789378275862,4,103.56896551724138,-0.13804712519049644,0.003,118120,-759.637094116211,925.8573791503907,5.770818495750428
1321,6121,59,145.94933557627118,4,103.7457627118644,-0.014335838705301284,0.003,120400,-1064.5775390625,1096.9338104248047,7.35516722202301
1341,6209,60,146.41725208333335,4,103.48333333333333,0.17133779078722,0.003,122160,-1251.4617492675782,1032.831478881836,8.538896942138672
1355,6264,61,145.6252793114754,4,102.68852459016394,0.39756506867706776,0.003,123260,-1298.6634704589844,1014.062533569336,7.241449689865112
1375,6354,62,146.61870220967742,4,102.48387096774194,-0.12363562695682048,0.003,125060,-1258.9287414550781,1149.5348693847657,5.987009119987488
1381,6382,63,144.49558433333334,4,101.3015873015873,-0.14418298806995153,0.003,125620,-1256.133233642578,1116.242919921875,6.65021026134491
1411,6521,64,145.51733815625,4,101.890625,-0.3613139042630792,0.003,128400,-1358.603582763672,1260.5601623535156,7.266790890693665
1433,6622,65,145.18014076923075,4,101.87692307692308,0.08489163108170032,0.003,130420,-1432.396905517578,1576.1772155761719,7.588194489479065
1469,6792,66,147.88106289393937,4,102.9090909090909,-0.08689830638468266,0.003,133820,-1486.87197265625,1367.7876098632812,7.816056942939758
1552,7167,67,153.3633693283582,4,106.97014925373135,-0.055105524882674214,0.003,141320,-1566.1295593261718,1179.0202362060547,7.997494077682495
1620,7475,68,157.60972867647055,4,109.92647058823529,-0.009259624779224396,0.003,147480,-1635.3081359863281,1122.7165954589843,7.988772511482239
1645,7588,69,158.65810336231883,4,109.97101449275362,-0.11008624974638223,0.003,149740,-1631.4092529296875,1649.7656799316405,8.982871913909912
1658,7642,70,157.68269132857142,4,109.17142857142858,-0.11403763946145773,0.003,150820,-1633.0687561035156,1480.3795837402345,6.68241138458252
1689,7778,71,158.86251170422534,4,109.54929577464789,-0.08888954780995846,0.003,153540,-1528.4842895507813,1157.883578491211,7.068701148033142
1721,7916,72,159.98526776388886,4,109.94444444444444,0.17943595424294473,0.003,156300,-1396.0439880371093,1074.2545288085937,6.3889333486557005
1830,8415,73,166.14487554794516,4,115.27397260273973,0.009251691587269305,0.003,166280,-1235.86396484375,645.2933639526367,5.429876017570495
1865,8571,74,167.24450729729728,4,115.82432432432432,-0.1524862553924322,0.003,169400,-1193.35390625,625.4117401123046,4.4315941572189335
1899,8735,75,168.1630050933333,4,116.46666666666667,-0.0195173317566514,0.003,172680,-1134.9487426757812,672.8657196044921,4.296779465675354
1948,8961,76,169.98212501315788,4,117.90789473684211,-0.03155198693275452,0.003,177200,-1132.114501953125,699.9143646240234,5.379660820960998
1991,9145,77,171.29202125974024,4,118.76623376623377,-0.1879892937839031,0.003,180880,-1149.5899169921875,701.3689361572266,4.827945017814637
2020,9273,78,171.5422527051282,4,118.88461538461539,0.05301763825118542,0.003,183440,-1147.25751953125,746.7633911132813,4.735319471359253
2045,9384,79,171.6744425949367,4,118.78481012658227,-0.11098426394164562,0.003,185660,-1194.1686950683593,843.3355041503906,5.073213005065918
2065,9481,80,171.9101439375,4,118.5125,-0.02494347169995308,0.003,187600,-1230.7187805175781,814.9294616699219,5.32034204006195
2092,9597,81,172.7937020740741,4,118.48148148148148,-0.1148463923484087,0.003,189920,-1269.3306579589844,885.4631591796875,5.13776113986969
2109,9680,82,172.09828079268294,4,118.04878048780488,0.04826960191130638,0.003,191580,-1286.231103515625,968.2763854980469,4.873029589653015
2130,9786,83,171.6541515542169,4,117.90361445783132,-0.25514412093907596,0.003,193700,-1316.4261840820313,1027.7727416992188,6.210193943977356
2155,9900,84,172.26003000000006,4,117.85714285714286,0.12863732166588307,0.003,195980,-1317.2932434082031,771.1893463134766,4.202298545837403
2184,10029,85,173.23586996470593,4,117.98823529411764,0.013690664991736412,0.003,198560,-1251.7565795898438,578.6000732421875,3.510534369945526
2221,10197,86,175.02795489534887,4,118.56976744186046,-0.01472061052918434,0.003,201920,-1144.697900390625,484.16479339599607,3.5488688826560972
2247,10308,87,175.456303862069,4,118.48275862068965,-0.08852123729884624,0.003,204140,-1105.6641174316405,448.56640777587893,3.41898797750473
2272,10423,88,175.88616331818181,4,118.44318181818181,-0.0968618767336011,0.003,206440,-1015.8475128173828,457.96556701660154,2.8917074680328367
2291,10517,89,175.48352106741572,4,118.1685393258427,0.04709438923746347,0.003,208320,-991.6152740478516,429.7145935058594,3.2516889333724976
2311,10608,90,174.73189453333333,4,117.86666666666666,0.11972243692725897,0.003,210140,-949.3463195800781,537.7300964355469,3.250794327259064
2440,11191,91,179.2710913186813,4,122.97802197802197,0.013815362006425858,0.003,221800,-1002.2407623291016,493.4391174316406,3.238890087604523
2475,11352,92,180.5359793369565,4,123.3913043478261,0.10955465808510781,0.003,225020,-987.6079162597656,505.1667816162109,3.121574604511261
2496,11448,93,180.20562551612903,4,123.09677419354838,0.2535578740760684,0.003,226940,-1179.6098388671876,1825.9332397460937,7.158053469657898
2514,11530,94,178.90430819148935,4,122.65957446808511,-0.06260476373136044,0.003,228580,-1580.0448364257813,2624.801300048828,8.36473994255066
2560,11731,95,180.47398143157892,4,123.48421052631579,-0.013845881447196007,0.003,232600,-2188.8513671875,3247.8323486328127,9.587632608413696
2585,11848,96,181.29055921875,4,123.41666666666667,-0.053134044632315636,0.003,234940,-2546.8179931640625,4003.4091186523438,9.802037811279297
2616,11987,97,182.2902997938144,4,123.57731958762886,-0.09555461779236793,0.003,237720,-2816.886022949219,3617.6858154296874,10.336997270584106
2642,12104,98,182.7419490408163,4,123.51020408163265,0.008880690857768058,0.003,240060,-3046.663330078125,3260.832275390625,10.68532328605652
2659,12179,99,182.40996086868685,4,123.02020202020202,-0.12487504854798318,0.003,241560,-3109.4060791015627,3915.4070678710937,8.953455305099487
2682,12280,100,182.81156633999998,4,122.8,-0.05935227470472455,0.003,243580,-3158.0831787109373,5569.525183105468,8.47941346168518
2714,12414,101,184.64212847,4,123.76,-0.16145082674920558,0.003,246260,-3648.61044921875,7638.4251708984375,16.678144264221192
2744,12544,102,186.72946830000004,4,124.87,-0.15853445548564196,0.003,248860,-4709.752978515625,8948.1060546875,17.320325946807863
2775,12687,103,189.13754067000002,4,125.97,-0.3712021514773369,0.003,251720,-4871.83349609375,7697.164013671875,13.534556150436401
2801,12798,104,191.32289094000004,4,126.84,-0.19113223552703856,0.003,253940,-4838.8778076171875,7922.683349609375,12.926460123062133
2867,13107,105,195.77215959000006,4,129.68,-0.09897012040019035,0.003,260120,-5000.2447509765625,7841.8148193359375,15.696831798553466
2893,13225,106,197.43989093,4,130.63,0.1914156459271908,0.003,262480,-5178.659448242188,10165.27138671875,17.557027435302736
2924,13362,107,199.74557253999998,4,131.78,-0.3687546368688345,0.003,265220,-5107.006518554687,13296.03984375,16.034400033950806
2982,13624,108,201.25273430000001,4,134.02,0.002213634178042412,0.003,270460,-5216.271948242187,9169.563842773438,13.305730676651
3067,14000,109,205.10375873,4,137.16,-0.017352275922894476,0.003,277980,-5290.0115234375,7565.903784179687,14.790777111053467
3112,14194,110,207.12523894999998,4,138.47,-0.4743567958474159,0.003,281860,-5039.5720703125,8121.310620117188,11.358746671676636
3161,14425,111,209.30837030000004,4,140.16,-0.06540606655180455,0.003,286480,-4727.0946044921875,7470.885913085937,11.510956764221191
3197,14581,112,210.21012889000005,4,141.04,0.09187149628996849,0.003,289600,-4621.021044921875,9880.830029296874,12.015352249145508
3230,14750,113,212.69734778000006,4,142.08,0.1992030069231987,0.003,292980,-4854.775561523437,12558.46416015625,16.129530000686646
3450,15750,114,220.3969884,4,150.96,-0.4079206421971321,0.003,312980,-3898.636608886719,6419.9525146484375,7.72224452495575
3481,15886,115,221.48579691000003,4,152.14,-0.10516911819577217,0.003,315700,-3742.3161865234374,6390.038305664062,7.600598645210266
3569,16290,116,225.54785384,4,155.99,0.3162165880203247,0.003,323780,-3537.2636840820314,8134.440625,10.36885118484497
3571,16301,117,225.47352453,4,155.94,0.12428575828671455,0.003,324000,-3576.8255249023437,6713.92578125,10.02795729637146
3722,17007,118,232.22224279,4,162.83,-0.07458151653409004,0.003,338120,-4338.224768066406,7035.220288085938,10.197919511795044
3780,17271,119,235.15617151999996,4,165.18,0.23605027385056018,0.003,343400,-4198.463269042969,6589.019604492188,8.26351284980774
3833,17510,120,238.05283660999999,4,167.36,-0.36372172795236113,0.003,348180,-4025.6800903320313,7868.947485351562,10.171238946914674
4055,18499,121,247.59177741999997,4,177.04,0.1338817048817873,0.003,367960,-4072.41962890625,9820.331201171875,9.221769666671753
4089,18645,122,246.05521117999996,4,176.35,-0.23890550695359708,0.003,370880,-4385.496044921875,11171.79970703125,12.702552986145019
4100,18696,123,244.94109147999998,4,175.73,0.08914824984967709,0.003,371900,-4500.828393554688,12459.478125,11.387288475036621
4135,18858,124,246.50623317999998,4,176.73,-0.3634848650544882,0.003,375140,-4525.29609375,11861.6767578125,11.268067121505737
4148,18920,125,245.36996888,4,176.41,-0.11055554151535034,0.003,376380,-4478.3411865234375,10583.80234375,9.939388704299926
4304,19643,126,249.66601503,4,182.36,-0.08058434035629033,0.003,390840,-4568.100122070313,7371.026196289063,8.876905536651611
4488,20474,127,257.183447,4,189.85,-0.0988019909709692,0.003,407460,-4100.267626953125,5872.515698242188,7.883298707008362
4491,20487,128,256.81265532000003,4,189.3,-0.0007869094610214233,0.003,407720,-4073.2179565429688,12672.064501953126,8.389366722106933
4497,20515,129,252.86324808000006,4,186.99,-0.0029688432812690737,0.003,408280,-4054.9010620117188,6588.895727539062,9.28405213356018
